  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    6.58    4.15    0.68   -0.87   -0.62    0.09  -0.62436802   0.66605500   0.45238800        85197
    3.66    2.19   -1.64   -0.27    0.47   -0.11   0.86805947   0.66549600   0.09758500        85255
    2.09    4.49    0.42   -0.22    0.36    0.26   0.78236290   0.69607200   0.15917000        85304
    3.01    3.16   -1.46   -0.21    0.59    1.20   0.37063317   0.68181100   0.31121000        85316
    4.17    3.40   -0.19   -0.83   -0.43   -0.65  -0.42963846   0.64722500   0.41695800        85390
    3.62    1.71    0.04    0.84    1.46   -1.22   0.82223172   0.65517800   0.12161300        85475
    4.11    2.25   -0.88    0.11   -0.15    0.00  -0.77343894   0.67736000   0.47521100        85510
    3.01    2.34   -0.43    0.43    0.57    0.36   0.66922833   0.65301600   0.19401800        85542
    0.24    4.36    0.73    0.64   -0.46   -0.99  -0.67388060   0.69528400   0.48314800        85560
    1.55    5.14    0.15    0.27    0.24    0.26   0.47073298   0.68285200   0.28288300        85581
    0.50    2.55   -0.07    0.05    0.26   -0.02   0.92177251   0.69699100   0.06719900        85611
    6.62    1.32   -0.86   -1.19    0.39   -0.27  -0.69875996   0.59838300   0.39820500        85641
    2.41    2.68    0.59    0.21    2.11    0.21   0.43774166   0.13698600   0.01794300        85656
    5.31    2.77   -0.92   -0.39   -0.19   -0.14  -0.64154024   0.63811600   0.42889000        85691
    5.76    2.86    0.07   -1.01   -0.41    0.47  -0.50802733   0.65818800   0.43449700        85734
    6.30    2.14   -0.53   -0.11    0.79    0.39   0.82716544   0.68819600   0.12994300        85778
    2.74    1.95    0.76    0.59   -0.20    0.13  -0.66914360   0.61367200   0.40942200        85839
    4.75    2.89   -1.13    0.86    0.13    0.95   0.10740294   0.64694800   0.34322600        85983
    5.85    3.20    1.44   -0.36   -0.01   -0.12  -0.26240450   0.66472900   0.41314600        86065
    6.74    2.49   -0.61    0.71    0.33   -0.14   0.64059046   0.68517300   0.22281600        86153
    4.15    2.89   -1.18    3.81    2.65   -0.39   0.57966684   0.65910300   0.23171300        86253
    2.23    3.31    0.25   -0.81    0.17    0.68  -0.07625753   0.51304800   0.26645800        86296
    0.46    2.00   -1.22   -0.04    0.40    0.49   0.60770223   0.67182200   0.22859800        86297
    3.85    1.53   -0.92   -0.07    0.31   -0.19   0.87088087   0.65580000   0.09322300        86376
    2.81    3.93   -1.43   -0.96    1.05    1.43   0.45744202   0.65563300   0.26908500        86449
    2.06    3.60   -1.03    0.08   -0.19   -0.15  -0.63504141   0.68036300   0.46620700        86522
    0.95    1.72    1.28   -0.54    0.36    0.38   0.70158621   0.69173700   0.19903300        86526
    4.86    1.37   -0.42    0.13    1.25    1.01   0.81309597   0.37060600   0.04424000        86536
    3.62    1.60    1.02   -0.27    0.73    0.58   0.94155262   0.41067600   0.01842500        86589
    0.39    4.69   -0.69    0.08    0.33   -0.01   0.57772377   0.34181600   0.07528600        86600
    4.89    1.78    0.72    0.44    0.52   -0.29   0.75108562   0.67241600   0.16590400        86607
    4.34    2.12    0.97   -0.63    2.16   -2.01   0.64371108   0.64371700   0.19941400        86610
    1.14    2.59    1.44   -0.01   -0.58   -0.68  -0.81035482   0.65078900   0.45391400        86662
    5.14    3.06   -0.91   -0.32    0.75   -0.67   0.74057029   0.67559000   0.17254100        86696
    5.77    1.76   -0.14   -0.37    0.36   -0.11   0.59242590   0.69319400   0.24680500        86747
    2.28    4.01   -0.09   -0.30   -0.95    0.02  -0.99262644   0.66473300   0.47967900        86763
    6.42    2.15   -0.64   -0.27   -0.26    0.11  -0.49346137   0.35177100   0.17832200        86808
    5.30    1.87    0.77    0.38    0.78   -1.27   0.43488756   0.64407900   0.26792700        86870
    5.37    1.39   -0.06    0.07    0.50    0.74   0.54813450   0.63797700   0.23010200        86886
    3.05    1.94   -0.57    0.17    0.12   -0.26   0.60414725   0.69757400   0.24471700        86895
    2.05    1.69   -0.20   -0.13    0.15    0.38   0.81444405   0.45539400   0.06462000        86956
    6.05    4.54   -1.07   -0.11   -1.31   -0.10  -0.83296007   0.66385400   0.46752000        86999
    0.64    1.43   -1.00    1.49    0.79    0.68   0.18355547   0.66168700   0.34004300        87004
    2.61    1.94    1.71    0.17    2.12   -0.21   0.85321061   0.39973600   0.04117300        87047
    3.07    3.15   -0.25    0.07   -0.22    0.41  -0.22076969   0.44509300   0.22937600        87110
    4.25    2.62   -1.29    1.69    0.91    0.65   0.28174660   0.64501000   0.30670900        87119
    3.07    1.87    0.92   -0.70    0.39    0.03   0.51906393   0.66781100   0.25773900        87166
    3.60    5.05    1.24    0.58    0.20    0.14  -0.68756650   0.67274400   0.46392900        87183
    4.85    4.27   -0.56    0.54    0.41    0.09   0.66037133   0.67793800   0.21058200        87194
    1.30    1.38   -1.15    0.62    3.49   -0.05   0.55235151   0.27793000   0.05441900        87208
    3.64    2.52    1.54   -2.05    1.39   -0.25  -0.02954781   0.65434300   0.37209800        87239
    2.30    4.84   -0.09    0.25   -0.47   -0.15  -0.93943506   0.65359100   0.46581100        87270
    3.79    1.33    0.15   -0.68    1.55   -0.51   0.36517302   0.33734700   0.09962700        87284
    3.36    2.13   -1.20    0.30    0.39   -0.09   0.81106874   0.67829900   0.13600100        87327
    4.84    1.95    1.64   -0.05   -0.12   -0.32  -0.33916539   0.66491400   0.42246800        87334
    3.11    1.59    0.04   -0.55    0.20   -0.25   0.30878380   0.57293700   0.25015500        87356
    1.39    1.43   -0.55   -0.17    0.41    0.01   0.93971580   0.55636200   0.03426800        87358
    7.41    2.13    1.23    0.57    0.29   -1.33   0.12147391   0.45907100   0.20249900        87378
    3.82    2.43   -0.81    0.06    2.05    1.11   0.84585286   0.51740300   0.06985300        87388
    2.65    3.05   -0.77    1.35   -0.42   -0.45  -0.37098620   0.64549700   0.40921000        87444
    2.01    2.67    0.12    0.57    1.14   -0.45   0.76729744   0.63488900   0.14239100        87449
    3.13    1.93    1.48   -0.32    0.62   -0.22  -0.23933310   0.29716100   0.12446400        87458
    5.24    1.96   -1.10   -0.22    0.37   -0.06   0.75415684   0.62088400   0.14280600        87496
    1.82    2.66    0.95   -0.01   -0.44   -1.24  -0.33690117   0.67953500   0.43490700        87524
    2.91    2.40   -0.42   -0.25    0.37    0.15   0.93322676   0.38222000   0.01818200        87546
    6.46    1.55    0.13    0.33    0.64   -0.09   0.96355892   0.69298600   0.03263400        87552
    4.00    1.96    0.66   -3.00   -0.40    0.60  -0.49767263   0.64332500   0.42037400        87554
    5.49    1.63   -1.69   -0.62    0.51    0.84  -0.19902113   0.37431900   0.17503400        87584
    1.23    3.53   -1.71    0.46   -0.45    0.44  -0.67405851   0.66745500   0.45799900        87626
    0.45    1.38    0.23    0.06    0.81    0.69   0.73321312   0.65754300   0.16804300        87634
    7.39    2.50   -1.51    0.08    0.14    0.36   0.28349211   0.67360800   0.32719300        87648
    5.42    2.80   -0.37   -0.94    2.00    0.11   0.08081485   0.32212200   0.11817400        87668
    2.78    2.71   -1.18    0.23   -0.14    0.25  -0.49840299   0.67514800   0.44856800        87705
    5.69    2.07   -1.21   -0.93    0.49   -0.11   0.25982103   0.67268400   0.33197700        87759
    6.07    1.50   -1.65   -0.87   -0.10    0.06  -0.30768660   0.67322700   0.42597500        87843
    1.17    1.51   -0.22    0.29    0.43    0.01   0.35384871   0.25876500   0.06379500        87854
    5.47    2.25    0.71   -0.08   -0.16    0.04  -0.59992142   0.65666700   0.44178900        87880
    4.33    2.13    0.71    0.71   -0.51    0.01  -0.05956570   0.51623400   0.26689600        87899
    4.61    3.32    1.27    0.55    0.09    0.18   0.25230770   0.66027500   0.32444700        87913
    2.38    4.30    0.35   -0.96    0.12    0.25   0.15580392   0.63728100   0.32683900        87917
    5.72    2.76    1.07   -1.18    0.08    0.26  -0.05744764   0.70163000   0.41547600        87935
    4.43    2.50   -0.57   -0.60    0.14   -0.06   0.09960508   0.64715500   0.34478900        87975
    6.18    2.34    1.39   -0.79    0.15    0.05  -0.52308024   0.48183900   0.28405300        87993
    5.62    3.09   -1.69    1.95    0.45    1.28   0.23546908   0.64283800   0.31515700        87999
    5.35    3.04   -1.34    0.43    1.96    0.57   0.92379238   0.62522900   0.05332600        88003
    4.42    2.96   -1.30    0.10    0.08    0.06  -0.80974423   0.63808400   0.44234200        88021
    2.14    1.95   -0.86    0.28   -0.01    0.03  -0.08084724   0.68063800   0.40164900        88026
    3.61    3.35   -0.23   -0.55   -0.17    0.31  -0.40668795   0.64596300   0.41345300        88044
    3.65    3.22    0.88    0.63   -0.39   -0.11  -0.51415745   0.67029000   0.44582400        88072
    6.54    2.61   -0.32    0.03   -0.78   -0.15  -0.66608092   0.64822900   0.44003000        88107
    1.49    3.82   -0.06    0.56    0.06    0.34   0.10219831   0.61456500   0.31906700        88123
    4.31    4.30    1.09   -0.76   -0.02   -0.28  -0.06415968   0.66530300   0.38640800        88127
    4.83    1.32    0.62   -0.04    0.30   -0.07   0.93731781   0.66826800   0.05063000        88217
    1.46    1.89   -0.72    0.38    1.31   -0.26   0.89447989   0.67003300   0.08143800        88222
    7.67    1.57    0.97   -0.06    1.79    0.15   0.68522742   0.32988000   0.05571200        88236
    6.88    1.99   -0.71   -0.63   -0.18   -0.41  -0.70329728   0.52093900   0.33056700        88270
    6.58    1.30    1.53   -0.29    1.41   -0.63   0.75351125   0.65910600   0.15899900        88305
    6.11    3.51    0.93    0.70   -0.39   -0.79  -0.24471771   0.64953900   0.39799200        88311
    5.48    2.52    0.40   -1.15    2.73   -0.30   0.83667270   0.64445400   0.11007300        88326
    4.56    2.42   -0.12    0.51    1.43   -0.37   0.38772149   0.21519000   0.04411100        88336
    6.83    2.01    1.08    1.17   -0.50   -0.13  -0.19804055   0.65336600   0.39530400        88443
    1.01    1.44   -1.33   -0.61    0.62   -0.20   0.82658989   0.68307200   0.12854200        88525
    3.92    3.86   -0.29   -0.01    0.03    0.03   0.69654324   0.52119100   0.12318600        88551
    5.57    3.37   -0.86    0.08   -0.01   -0.13   0.04446796   0.65110100   0.35748300        88602
    0.28    2.51    1.37    0.22   -0.44   -0.35  -0.61111559   0.69434400   0.47662500        88612
    5.44    1.35    1.33   -0.05    0.72   -0.23   0.93637186   0.66708000   0.05116000        88644
    6.20    2.55   -1.54   -0.18    0.09    0.24  -0.03058264   0.64480300   0.36450700        88659
    7.41    4.67   -0.82    0.28    0.88   -0.53   0.90553400   0.65067000   0.06986300        88741
    2.25    1.34   -0.66   -0.82    0.64   -0.63   0.30778192   0.57796300   0.25379800        88759
    5.81    3.94   -0.47    0.31   -0.74   -0.83  -0.85469424   0.66116400   0.46668800        88774
    6.73    1.77    1.05    0.00   -0.25    0.16  -0.96748687   0.66808700   0.48106900        88800
    7.40    2.93    0.77   -0.58    0.28    0.39   0.19625942   0.66948100   0.34338400        88850
    4.41    1.68    0.25    0.01    0.35   -0.12   0.93179267   0.66609200   0.05438600        88853
    1.72    2.36    1.64    0.39   -0.22   -0.58  -0.46010002   0.67938100   0.44839500        88886
    4.06    2.57   -0.60   -0.80    1.03   -0.81   0.64053152   0.65055700   0.20424900        88896
    0.41    1.49    0.70    0.71   -0.18   -0.13  -0.46680440   0.67534900   0.44552600        88898
    2.15    1.34   -1.10   -0.34    0.49   -0.26   0.90762450   0.67153200   0.07269600        88922
    2.01    1.56    0.90   -0.08    0.82    0.30   0.26912062   0.16483300   0.03144700        88944
    5.49    1.96    1.26   -0.67    0.94   -0.44   0.43125219   0.62402200   0.25576800        88963
    5.56    2.68    1.55    0.27    0.24   -0.44   0.49044288   0.64860200   0.25473900        88971
    5.43    4.00   -0.23   -0.67    1.06    0.03   0.16636009   0.41108100   0.16501800        89080
    1.61    2.50   -0.15   -0.28   -0.37    0.21  -0.68877616   0.65407600   0.44719600        89122
    5.64    2.14   -1.66    0.09    0.25    0.05   0.94938356   0.64826200   0.03911500        89146
    0.25    2.07   -0.48    0.03    0.49   -0.06   0.79355697   0.32169900   0.03700100        89150
    0.18    2.96   -1.27    0.87   -0.17   -0.20  -0.45717583   0.64397500   0.41693300        89195
    3.89    1.86    1.37   -0.91    0.55   -0.72   0.33507332   0.66399500   0.30777600        89249
    7.02    1.75   -0.79    0.13    0.47   -0.62   0.63689374   0.60413900   0.18145400        89308
    1.02    1.51   -0.67   -0.43    1.12   -0.34   0.93550044   0.42379800   0.02151900        89316
    6.64    5.01   -1.52   -0.23   -0.32   -0.15  -0.80730858   0.65117800   0.45403600        89412
    3.12    2.60    1.06    0.51   -0.46   -0.43  -0.34715534   0.56147600   0.33509500        89466
    5.64    3.56    1.58   -0.09   -0.08   -0.13  -0.60799870   0.64769900   0.43451100        89506
    2.31    2.39    0.55    0.74    1.48    0.76   0.78990818   0.67273300   0.14575500        89519
    3.98    1.66    1.09    0.62    0.79   -0.68   0.59852055   0.64380000   0.21625800        89522
    3.35    3.27    0.48    1.13   -1.30   -1.33  -0.66998622   0.65344800   0.44504600        89560
    0.04    3.25   -0.31    0.53   -0.87   -0.63  -0.82500642   0.65306100   0.45708600        89586
    7.42    1.41   -0.38   -0.49    1.87    1.44   0.65249848   0.65629800   0.20252400        89602
    2.83    4.51    0.68   -0.54    0.36    0.27   0.51090457   0.64787400   0.24797700        89659
    4.26    3.26   -0.87   -0.60    0.12   -0.76   0.15420295   0.68139600   0.36116600        89694
    4.20    2.15   -1.13    0.02    0.01    0.06   0.09993481   0.66792700   0.36104200        89731
    4.34    2.04   -0.60    0.91    0.80   -0.46   0.97753587   0.47867000   0.00986500        89756
    6.19    1.45    0.46    1.32    1.93   -0.20   0.92655836   0.67410500   0.05954100        89764
    2.32    2.30   -0.39   -0.23   -0.84   -0.87  -0.07151926   0.47312200   0.23562200        89792
    4.32    3.05    0.75   -0.03   -0.06    0.59  -0.08675356   0.64800100   0.37551600        89837
    5.36    2.20    0.39    1.86    1.34   -2.00  -0.85132564   0.44342200   0.27330000        89911
    4.83    1.79    1.08    0.27    0.61   -0.21   0.88256675   0.66998300   0.08939300        89920
    3.92    1.85    0.73    0.48    1.72   -0.85   0.85735528   0.64227000   0.09764500        89942
    6.92    2.60    1.12    0.00   -0.48    0.46  -0.93627865   0.36701300   0.21349500        89948
    2.02    1.32    0.46   -0.11    0.46   -0.16   0.30362353   0.64027500   0.29834800        89957
    3.84    4.51   -1.22    0.72    0.77    0.41   0.64910993   0.65932500   0.20547600        89971
    3.52    3.18   -0.44    0.81    0.04   -1.15  -0.01566401   0.64496100   0.36232200        89981
    2.17    1.39    0.87    0.22    0.98   -1.76  -0.21754712   0.66712000   0.40949800        89993
    1.95    2.24    1.20   -0.49    1.25    0.53   0.42671043   0.15538300   0.02306600        90011
    5.59    1.45    0.42   -0.34    0.33    0.30   0.52735258   0.64802100   0.24285200        90057
    6.15    2.22   -0.34    0.07    0.70   -0.35   0.90265445   0.66546800   0.07487100        90067
    7.51    3.88    1.26    0.08    0.70    0.08   0.98104629   0.43619900   0.00694500        90068
    2.65    1.93    0.11    0.62    0.10    0.25   0.07464296   0.66673500   0.36468600        90087
    3.75    3.22    1.09    0.00    1.47    0.51   0.85900742   0.34066200   0.02926900        90115
