  apex.x  apex.y  apex.z  axis.x  axis.y  axis.z  cosHalfAngle       E1+E2           E1   history_number
    3.93    2.46   -0.97   -0.05   -0.44   -0.17  -0.92850079   0.67877200   0.48819500        21162
    6.53    4.68    0.39    0.18    0.32   -0.14   0.88006387   0.66652400   0.09016500        21310
    6.73    2.92   -0.48    0.09    0.17   -0.22   0.14455048   0.46381600   0.20272600        21366
    0.60    1.64   -0.99   -0.46    0.83   -0.09   0.97281829   0.41853500   0.00911500        21456
    6.10    1.59    0.52    0.43    0.65   -0.13   0.81620367   0.54522900   0.08939300        21507
    1.84    5.23    0.65   -0.10   -0.40    0.03  -0.88803168   0.59000700   0.40446700        21529
    7.12    1.69   -1.15   -0.04    0.67    0.14  -0.72261704   0.20051900   0.08087500        21653
    6.56    1.62   -0.94    0.39    0.57   -0.52   0.87303709   0.67509500   0.09697100        21714
    5.65    2.55    1.25   -0.08    0.54   -0.11  -0.48357209   0.49176000   0.28919900        21878
    4.59    1.56   -1.71    0.26   -0.04   -0.01  -0.05223640   0.64838600   0.37072100        21965
    3.63    2.03    1.20   -0.73    1.21   -0.23   0.49521390   0.41411600   0.12022500        22068
    3.43    2.37   -0.32   -0.34   -0.29   -0.11  -0.77582820   0.34852300   0.19090500        22084
    3.12    2.93   -1.53   -1.05    2.16    0.29   0.60995082   0.29470300   0.05411900        22212
    0.05    2.25   -0.87    0.11   -0.63    0.57  -0.80276442   0.64422600   0.44738200        22347
    4.66    2.11   -0.63    0.15    0.24   -0.32   0.61481527   0.65486700   0.21642700        22438
    5.14    1.60   -0.65    0.11    0.60    0.99   0.84970156   0.50731900   0.06587100        22486
    4.92    1.51    0.00   -0.22   -0.17   -0.19  -0.54776563   0.69357900   0.46990000        22533
    6.79    2.11   -1.69   -0.35    2.04    0.84   0.78848990   0.67440700   0.14717500        22637
    7.46    1.65    1.11   -0.82    1.62   -0.24   0.71975355   0.69949800   0.19394300        22955
    3.36    2.07    1.00    0.38    0.21   -0.32   0.35925430   0.66174300   0.30008800        22956
    5.62    5.42   -0.93    1.03   -0.34    0.24  -0.25038785   0.65920900   0.40693300        22960
    6.43    3.23   -0.07   -1.32   -0.09    0.20  -0.25192964   0.68329100   0.42776300        22985
    4.68    2.59    1.46    0.89   -0.41   -0.55  -0.27964128   0.64857000   0.40141500        23096
    5.05    2.85    0.80    0.22    0.49    0.01   0.95344300   0.65962600   0.03739500        23122
    2.56    2.85   -1.18   -0.02    0.22    0.57   0.24932006   0.65053600   0.31789400        23147
    7.22    2.85    0.67   -0.49    0.33    0.16   0.37924256   0.66315800   0.29587900        23168
    3.27    2.04   -0.15    0.35    0.52    0.33   0.43380637   0.27284900   0.06333900        23516
    1.52    2.27    1.30    1.26   -0.03   -1.58  -0.07235069   0.63176100   0.36012600        23524
    6.43    3.21    0.12   -0.03   -0.09   -0.02  -0.66730935   0.40484900   0.23041700        23550
    6.74    2.23   -0.88   -0.28    0.88    0.10   0.84899323   0.62695200   0.09800000        23588
    3.05    3.85    1.12   -0.37    1.12   -0.91  -0.04207517   0.48609500   0.24198400        23645
    2.53    3.93   -1.43    0.60   -0.16    0.82  -0.24828499   0.66137900   0.40852300        23907
    1.68    2.43   -0.92    0.01    0.44    0.24  -0.32317287   0.27634700   0.11526500        23947
    0.64    2.01   -0.72   -0.17    0.29    0.21   0.44098047   0.42982300   0.13746900        24008
    3.20    2.35    0.44   -0.03   -0.12   -0.07  -0.73698277   0.65966000   0.45620600        24197
    5.32    2.62   -1.40   -0.09    1.49   -0.25   0.03980842   0.06331600   0.00673200        24198
    2.55    4.74    1.35   -0.04   -0.14   -0.12  -0.73835156   0.67516600   0.47037300        24233
    4.57    2.67    0.66    0.25    0.58    0.01   0.94943129   0.66828000   0.04145400        24303
    0.99    3.70    0.67    0.75   -0.33   -1.97  -0.39302769   0.64501700   0.41117700        24340
    3.17    4.49    1.51   -0.45   -0.47    0.04  -0.12106944   0.53118000   0.28587000        24352
    2.98    3.05    0.24    0.39   -0.54    0.23  -0.88304368   0.66024200   0.46792000        24467
    3.30    2.14   -1.36   -2.94    3.01   -0.36   0.62480590   0.31565900   0.05939400        24475
    2.48    1.41    1.40    1.12    2.65    0.27   0.77652145   0.48497000   0.08486100        24518
    1.45    4.56    0.75    0.77    0.42    0.15   0.57295625   0.40636500   0.10301700        24631
    3.44    2.69   -0.65    0.21    0.68    0.09   0.35522246   0.23115300   0.05219600        24643
    0.92    1.88    0.24   -0.90    1.36   -1.79   0.57574399   0.66271200   0.23521500        24704
    5.08    2.15    0.69    1.96    0.22   -1.94   0.11392899   0.67122400   0.36103200        24748
    4.81    3.68    0.66    0.38    0.43   -0.20   0.76260588   0.68285100   0.16445200        24814
    4.45    1.35    0.31    0.42    0.96   -0.46   0.85431626   0.66188500   0.10507100        24869
    2.72    1.32   -1.09   -0.33    0.59   -0.34   0.83980419   0.65820100   0.11258400        25082
    2.02    3.86   -0.30   -0.12    0.19    0.02   0.56122331   0.52283100   0.16199300        25230
    3.21    1.52    1.58   -0.23   -0.07    0.11  -0.37003031   0.61615100   0.38381200        25370
    0.53    3.95   -0.85   -0.46   -0.36    0.17  -0.35129531   0.64409800   0.40583100        25484
    4.73    2.19   -1.19    0.74    2.82    0.07   0.97999953   0.65857100   0.01654900        25493
    1.87    2.07   -0.25   -0.09    0.17   -0.15   0.78020261   0.68162900   0.15453800        25570
    1.99    2.27    0.51   -0.42   -0.30   -0.06  -0.45170496   0.66329900   0.43333600        25679
    2.52    1.62   -0.74   -0.47    0.36   -0.82  -0.12881052   0.29328800   0.11530900        25739
    3.50    3.59    0.60   -2.94    1.29   -0.07   0.50416421   0.66557400   0.26117200        25774
    5.12    1.59    1.62   -0.50    0.51   -0.88   0.26640242   0.57858500   0.26252600        25852
    2.09    1.48   -1.03   -0.26    0.83    0.20   0.34258814   0.22349800   0.04991200        25920
    1.99    4.86   -0.90   -0.44    0.73    0.51   0.74200726   0.66536600   0.16731100        26128
    2.03    4.65    1.64   -0.06    0.30   -0.12   0.68915354   0.46627100   0.10302900        26130
    2.57    1.93    0.29    0.69    0.56   -0.05   0.52737387   0.55525000   0.18839800        26145
    1.21    2.20    1.53   -1.15    1.06   -0.57   0.34670788   0.38283700   0.12580300        26152
    3.81    2.50   -1.44    1.52    0.78   -0.02   0.43500092   0.66748800   0.28343800        26203
    0.41    2.53   -0.46   -0.02    0.48   -0.09   0.24802765   0.16661600   0.03280800        26318
    6.86    3.04   -0.01   -0.33   -0.12    0.87   0.27711320   0.32969200   0.10486100        26326
    1.81    2.71    1.21    0.47    0.54   -0.96   0.12652890   0.66142500   0.35098400        26362
    5.61    2.25    0.09    0.82   -0.60   -0.32  -0.36916230   0.69338100   0.45075600        26405
    5.04    4.54    0.78    0.31    0.51    0.25   0.16600954   0.23563900   0.06545100        26519
    6.87    1.97    1.28    0.11    2.07   -0.02   0.94279191   0.46155600   0.02267800        26825
    6.23    1.57   -0.33    0.63   -0.06    0.23   0.14384239   0.65757900   0.34470600        26832
    6.27    3.16    0.70    0.13   -0.12    0.63  -0.08170782   0.67606900   0.39798100        26838
    2.65    2.58   -1.33   -0.32    0.54   -0.05   0.47999669   0.32288100   0.07985200        26977
    4.51    1.41    0.88    0.70    3.45   -0.54   0.97027729   0.63323300   0.02249500        27003
    2.28    2.49   -0.56    0.19    0.36    0.13   0.46422885   0.45269100   0.14570600        27045
    5.11    3.92    0.49   -0.82    1.01   -1.38   0.91483538   0.44765800   0.03108000        27156
    4.53    2.68    0.50    0.30   -0.53    0.56  -0.13200525   0.52944000   0.28577900        27265
    6.71    2.34    0.82    0.01   -0.70   -0.17  -0.99916352   0.64874600   0.46538400        27314
    3.13    4.84    1.08   -0.13   -0.81    0.53  -0.88292792   0.67537500   0.48178100        27335
    3.64    3.24    1.04    0.16    1.87    0.37   0.99209024   0.67228800   0.00692400        27352
    5.50    2.52   -0.84    0.18    0.17    0.33  -0.15194790   0.28650700   0.11243100        27513
    7.85    5.05    1.43   -0.88   -0.15   -0.99   0.07184578   0.60248800   0.31481200        27676
    5.34    3.69    0.09    0.05    0.32    0.05   0.96498815   0.35892700   0.00861500        27728
    2.41    4.72   -1.15    0.43    0.33    0.52   0.12706057   0.64414200   0.33746400        27731
    0.24    3.49    1.46   -0.20    1.33    0.09   0.70354187   0.11417500   0.00709300        27734
    2.92    1.89    1.13   -0.35    0.59    0.31   0.68961872   0.29111000   0.04374000        27919
    4.33    3.20   -0.20    0.68    1.87    1.44  -0.48764331   0.32868600   0.16072200        27963
    6.27    2.70    1.07   -1.06    2.32    0.38   0.96393410   0.41545300   0.01183500        28110
    3.41    4.13   -1.34    0.33   -0.40    0.04  -0.76024983   0.56783700   0.37574300        28245
    2.36    3.90    0.98   -0.01   -0.38   -0.19  -0.96398397   0.64588400   0.46041300        28314
    2.72    1.32   -0.25    0.83    1.14   -0.20  -0.44374240   0.12792000   0.03395900        28339
    6.19    3.98    0.29    0.40    0.08    0.65  -0.40227706   0.64375700   0.41106700        28354
    3.21    2.03   -0.99   -0.86    2.00    0.85  -0.83673880   0.24378400   0.11385300        28367
    3.92    3.66    0.12   -0.11    1.24    1.32   0.74019431   0.45476200   0.08540100        28401
    4.45    1.99    0.98   -1.91    0.46   -0.61   0.04531773   0.66098100   0.36522500        28517
    3.46    4.75   -0.16   -0.44    0.18   -0.10   0.38892884   0.67392800   0.30074800        28587
    1.09    2.40    0.24    2.54    0.99   -0.83  -0.12067778   0.60736900   0.34692200        28644
    5.03    4.20   -1.74   -2.89    0.03    1.96  -0.10684012   0.66538500   0.39282500        28659
    3.30    3.91   -0.37    1.78    0.06    1.52   0.06590635   0.68135700   0.37792500        28723
    4.55    2.91    1.67   -1.55    1.00    0.08   0.48721764   0.62977700   0.24387800        28807
    2.46    2.47    0.98   -0.07   -0.16    0.07  -0.86086131   0.63787600   0.44591200        28808
    1.51    5.39    1.40    0.39   -0.23   -0.13  -0.76039244   0.67009500   0.46755600        28931
    0.08    1.74   -0.01    1.67    2.21   -0.88   0.57554142   0.64804000   0.22676700        29070
    1.64    2.04   -1.65   -1.02    2.89    1.54   0.03831675   0.34305800   0.13459100        29341
    3.89    4.41    0.24   -0.03   -0.12    0.04  -0.49423666   0.48014200   0.28041600        29352
    1.56    3.28   -0.26    0.63   -0.08   -0.21   0.90169551   0.21086000   0.00822000        29427
    3.48    4.29    0.56    0.10    0.75   -0.16   0.52680836   0.18366300   0.02669600        29431
    3.82    1.50    0.84   -0.25    0.84    0.40   0.82689164   0.69643500   0.13294300        29469
    2.63    2.21   -0.20   -0.37   -0.44    0.51  -0.61956019   0.66205100   0.44836900        29474
    1.64    1.63    0.75   -0.39    0.29   -0.61   0.50655996   0.66491800   0.25999100        29525
    3.40    4.82   -0.69   -0.04   -0.75   -0.03  -0.80814155   0.68237700   0.48253300        29540
    5.50    1.65    0.74   -0.85   -0.22   -0.32  -0.58388517   0.52496900   0.32514700        29543
    5.08    3.69    0.22   -0.26    0.28   -0.01   0.92093552   0.47208200   0.03213500        29631
    4.28    4.18   -0.99    0.52    0.62    1.77   0.57945906   0.55300200   0.17296000        29669
    5.17    3.41   -1.21   -0.35    1.58    0.04   0.93963834   0.66266600   0.04810600        29790
    5.87    1.36    0.94    0.59    0.13    0.41  -0.68100340   0.48742700   0.30020400        30140
    1.91    3.45   -0.14    0.43    0.74    0.19   0.76869229   0.65664300   0.15045600        30318
    2.13    1.53    0.09    0.04    1.02    0.45   0.90032454   0.62901100   0.06874200        30325
    5.29    2.61    0.59   -0.05    0.73    0.60   0.71076712   0.67223600   0.18528300        30434
    0.58    1.67    1.03    0.21    2.54   -0.30   0.93204835   0.63372400   0.04925400        30456
    1.17    3.79   -1.14    0.67    0.08    0.23  -0.16375227   0.65863200   0.39517600        30581
    3.76    1.30    0.60   -0.58    1.03   -1.00   0.78186766   0.65099400   0.14156600        30737
    1.61    3.16   -1.11   -0.39    2.26   -0.22   0.36374242   0.39931600   0.13260700        30778
    3.15    2.46    0.70   -1.07    1.49   -1.45   0.25390187   0.52092800   0.22504600        31015
    3.64    5.07    0.92   -0.50   -0.52    0.18  -0.67424347   0.66603400   0.45673400        31168
    3.94    4.90   -0.35   -0.07   -0.27   -0.10  -0.88641167   0.66003500   0.46797400        31410
    3.50    2.89   -0.61   -0.01    0.19   -0.17   0.23503538   0.22239600   0.05554800        31443
    2.51    4.16   -0.90    0.39    0.89    0.91   0.60697145   0.65002000   0.21666000        31623
    1.83    2.24    0.49    0.56    0.86   -0.20   0.43956666   0.49564200   0.17454500        31698
    2.34    2.47   -1.75    0.11   -1.07    0.26  -0.78271093   0.51373600   0.32975000        32066
    2.15    2.39   -0.16   -1.83    1.81   -0.18  -0.04553622   0.35443100   0.14898600        32075
    4.50    2.77    0.54   -0.87    1.44   -1.85   0.48790557   0.65362600   0.25869200        32081
    2.62    2.96    0.25   -0.84   -0.80    0.26  -0.37169885   0.56335300   0.33910900        32165
    4.21    2.34    1.11    0.62    0.01    0.04  -0.31658087   0.36509000   0.17696200        32198
    2.77    2.85   -0.28   -0.24    0.35   -1.04   0.60754191   0.62367400   0.20198600        32291
    5.04    3.40   -0.29   -0.38   -0.23    0.25  -0.29163292   0.64947800   0.40361800        32528
    4.46    1.78   -1.23   -1.17    1.55    0.93   0.75013166   0.66363800   0.16259200        32533
    3.03    1.67    0.80   -0.28    0.63   -0.27   0.84258183   0.69339100   0.12204300        32551
    5.49    2.63    0.87   -0.63    1.44   -2.50   0.86160105   0.40877800   0.04074600        32703
    2.54    2.12    1.07    0.52    0.26    0.19   0.40340174   0.68772100   0.30627300        32861
    2.99    1.53    0.02    0.83    0.90   -0.75   0.67259076   0.61349800   0.17310900        32886
    2.73    3.15    0.29    1.17    0.28    0.27   0.14949950   0.64449700   0.33355000        32890
    2.47    2.74   -0.77   -0.28   -0.37   -0.01   0.94519911   0.21951900   0.00504900        32940
    6.42    2.17    0.08    0.15    1.18   -0.63   0.18858965   0.38439000   0.14569300        32979
    3.11    2.03    0.41   -0.42    0.44   -0.19   0.53593854   0.63554400   0.23257800        33216
    2.17    2.72   -0.67   -0.34   -0.39   -0.47  -0.41544203   0.48949300   0.28171700        33231
    4.58    4.38   -0.04    0.74   -0.35    0.45  -0.15119258   0.59189900   0.33824000        33295
    2.80    5.28   -0.26    0.71   -0.98    0.21   0.07147583   0.39527800   0.16523100        33298
    5.31    2.83   -1.39   -0.22   -0.62    0.22  -0.87124080   0.34853900   0.19542400        33349
    5.20    4.89   -0.16    0.02   -0.35    0.21  -0.72311834   0.66117700   0.45644800        33452
    3.50    2.53    0.70   -0.06    1.75   -0.70   0.43291064   0.64467200   0.26886500        33466
    2.65    2.77    0.52    0.12    0.27    0.49  -0.84626926   0.54451100   0.36101000        33553
    3.46    2.14   -0.44    1.45    1.98   -1.29   0.70957756   0.66366400   0.18176600        33868
    5.84    2.06   -0.57    0.67    1.31    0.21   0.84760670   0.31387700   0.02686600        33879
    2.80    2.99    0.92   -0.17    0.08    0.29   0.28963381   0.64321100   0.30363500        33905
    3.72    3.45    0.77    0.06    0.53    0.19   0.60309017   0.59607700   0.18864000        34182
    5.70    2.64   -1.60   -0.33    0.51    0.15   0.32037331   0.47838800   0.18602000        34229
    2.46    2.05   -1.26    1.16    2.95    0.09  -0.51304185   0.21112300   0.08121100        34341
    5.51    2.48   -1.10   -0.11   -0.43   -0.21   0.92091278   0.19142300   0.00550800        34356
